meal_name,meal_type,asset_key,fallback_category,search_query,candidate_rank,review_status,provider,source_title,source_page_url,original_url,thumbnail_url,creator,credit,license,license_url,attribution_required,width,height,description,review_notes
Egg Potato and Pechay Bowl,LUNCH,meal/egg-potato-and-pechay-bowl,poultry-and-egg,egg rice Filipino food,1,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Fried rice with egg (03-10-2021).jpg,https://commons.wikimedia.org/wiki/File:Fried_rice_with_egg_(03-10-2021).jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Fried_rice_with_egg_%2803-10-2021%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/59/Fried_rice_with_egg_%2803-10-2021%29.jpg/960px-Fried_rice_with_egg_%2803-10-2021%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,PaulGorduiz106,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,4608,3072,Fried rice with egg,
Egg Potato and Pechay Bowl,LUNCH,meal/egg-potato-and-pechay-bowl,poultry-and-egg,egg rice Filipino food,2,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Chicken and egg fried rice.jpg,https://commons.wikimedia.org/wiki/File:Chicken_and_egg_fried_rice.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cd/Chicken_and_egg_fried_rice.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cd/Chicken_and_egg_fried_rice.jpg/960px-Chicken_and_egg_fried_rice.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,abhinaya,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,3264,2448,simple and long lasting taste.healthy and perfect for date.!!,
Egg Potato and Pechay Bowl,LUNCH,meal/egg-potato-and-pechay-bowl,poultry-and-egg,egg rice Filipino food,3,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Boiled egg with rice.jpg,https://commons.wikimedia.org/wiki/File:Boiled_egg_with_rice.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b3/Boiled_egg_with_rice.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/Boiled_egg_with_rice.jpg/960px-Boiled_egg_with_rice.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Roderick Suñaz Sumalinog,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,4608,3456,"A boiled egg is a culinary delight created by immersing an egg in boiling water until its white and yolk firm up, resulting in a versatile and nutritious protein-packed treat.",
Egg Potato and Pechay Bowl,LUNCH,meal/egg-potato-and-pechay-bowl,poultry-and-egg,egg rice Filipino food,4,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,"File:A bilao of salted egg, seafood, porkchop and fried rice.jpg","https://commons.wikimedia.org/wiki/File:A_bilao_of_salted_egg,_seafood,_porkchop_and_fried_rice.jpg",https://upload.wikimedia.org/wikipedia/commons/1/13/A_bilao_of_salted_egg%2C_seafood%2C_porkchop_and_fried_rice.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/13/A_bilao_of_salted_egg%2C_seafood%2C_porkchop_and_fried_rice.jpg/960px-A_bilao_of_salted_egg%2C_seafood%2C_porkchop_and_fried_rice.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Irvin Parco Sto. Tomas,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,2712,1808,"a bilao of salted egg, seafood, porkchop and fried rice",
Chicken Vegetable Rice Soup Bowl,DINNER,meal/chicken-vegetable-rice-soup-bowl,poultry-and-egg,chicken rice bowl food,1,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Teriyaki Chicken Rice Bowl from Botejyu (2024-12-21).jpg,https://commons.wikimedia.org/wiki/File:Teriyaki_Chicken_Rice_Bowl_from_Botejyu_(2024-12-21).jpg,https://upload.wikimedia.org/wikipedia/commons/5/5d/Teriyaki_Chicken_Rice_Bowl_from_Botejyu_%282024-12-21%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/Teriyaki_Chicken_Rice_Bowl_from_Botejyu_%282024-12-21%29.jpg/960px-Teriyaki_Chicken_Rice_Bowl_from_Botejyu_%282024-12-21%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Wide Awake!,Own work,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,true,4080,3072,Teriyaki Chicken Rice Bowl from Botejyu.,
Chicken Vegetable Rice Soup Bowl,DINNER,meal/chicken-vegetable-rice-soup-bowl,poultry-and-egg,chicken rice bowl food,2,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Poulet Yassa Chicken rice with onion sauce.jpg,https://commons.wikimedia.org/wiki/File:Poulet_Yassa_Chicken_rice_with_onion_sauce.jpg,https://upload.wikimedia.org/wikipedia/commons/4/45/Poulet_Yassa_Chicken_rice_with_onion_sauce.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/4/45/Poulet_Yassa_Chicken_rice_with_onion_sauce.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,T.K. Naliaka,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,697,679,"A chicken and rice dish with a distinctive onion sauce. Traditionally eaten from a communal platter, with the onion sauce spooned on top of the rice just before eating. Many variations.",
Chicken Vegetable Rice Soup Bowl,DINNER,meal/chicken-vegetable-rice-soup-bowl,poultry-and-egg,chicken rice bowl food,3,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Chicken Rice Bowl.jpg,https://commons.wikimedia.org/wiki/File:Chicken_Rice_Bowl.jpg,https://upload.wikimedia.org/wikipedia/commons/6/69/Chicken_Rice_Bowl.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/69/Chicken_Rice_Bowl.jpg/960px-Chicken_Rice_Bowl.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,JaswanthKS,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,2268,4032,Chicken rice bowl I tried it for the first time and it was just awesome. Well cooked rice and chicken,
Beef Potato and Pechay Bowl,DINNER,meal/beef-potato-and-pechay-bowl,red-meat,beef rice bowl food,1,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Braised Beef Shin Rice Bowl - Tiger Bites Pig 2025-09-17.jpg,https://commons.wikimedia.org/wiki/File:Braised_Beef_Shin_Rice_Bowl_-_Tiger_Bites_Pig_2025-09-17.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9a/Braised_Beef_Shin_Rice_Bowl_-_Tiger_Bites_Pig_2025-09-17.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/Braised_Beef_Shin_Rice_Bowl_-_Tiger_Bites_Pig_2025-09-17.jpg/960px-Braised_Beef_Shin_Rice_Bowl_-_Tiger_Bites_Pig_2025-09-17.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Andy Li,Own work,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,false,8160,6144,"Description on menu: ""Cooked overnight with chilli, soy & black vinegar. Served with a cured EGG yolk""",
Beef Potato and Pechay Bowl,DINNER,meal/beef-potato-and-pechay-bowl,red-meat,beef rice bowl food,2,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Beef & Tamagotoji Egg Rice Bowl from Botejyu (2024-08-04).jpg,https://commons.wikimedia.org/wiki/File:Beef_%26_Tamagotoji_Egg_Rice_Bowl_from_Botejyu_(2024-08-04).jpg,https://upload.wikimedia.org/wikipedia/commons/4/40/Beef_%26_Tamagotoji_Egg_Rice_Bowl_from_Botejyu_%282024-08-04%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/Beef_%26_Tamagotoji_Egg_Rice_Bowl_from_Botejyu_%282024-08-04%29.jpg/960px-Beef_%26_Tamagotoji_Egg_Rice_Bowl_from_Botejyu_%282024-08-04%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Wide Awake!,Own work,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,true,4080,3072,Beef & Tamagotoji Egg Rice Bowl from Botejyu.,
Beef Potato and Pechay Bowl,DINNER,meal/beef-potato-and-pechay-bowl,red-meat,beef rice bowl food,3,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:JP 日本 Japan 京都 Kyoto 四條 Shijo side Sukiya Restaurant food Gyudon 牛肉丼 beef toppings and rice bowl 1914pm June 2026 N13P 04.jpg,https://commons.wikimedia.org/wiki/File:JP_%E6%97%A5%E6%9C%AC_Japan_%E4%BA%AC%E9%83%BD_Kyoto_%E5%9B%9B%E6%A2%9D_Shijo_side_Sukiya_Restaurant_food_Gyudon_%E7%89%9B%E8%82%89%E4%B8%BC_beef_toppings_and_rice_bowl_1914pm_June_2026_N13P_04.jpg,https://upload.wikimedia.org/wikipedia/commons/6/63/JP_%E6%97%A5%E6%9C%AC_Japan_%E4%BA%AC%E9%83%BD_Kyoto_%E5%9B%9B%E6%A2%9D_Shijo_side_Sukiya_Restaurant_food_Gyudon_%E7%89%9B%E8%82%89%E4%B8%BC_beef_toppings_and_rice_bowl_1914pm_June_2026_N13P_04.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/63/JP_%E6%97%A5%E6%9C%AC_Japan_%E4%BA%AC%E9%83%BD_Kyoto_%E5%9B%9B%E6%A2%9D_Shijo_side_Sukiya_Restaurant_food_Gyudon_%E7%89%9B%E8%82%89%E4%B8%BC_beef_toppings_and_rice_bowl_1914pm_June_2026_N13P_04.jpg/960px-JP_%E6%97%A5%E6%9C%AC_Japan_%E4%BA%AC%E9%83%BD_Kyoto_%E5%9B%9B%E6%A2%9D_Shijo_side_Sukiya_Restaurant_food_Gyudon_%E7%89%9B%E8%82%89%E4%B8%BC_beef_toppings_and_rice_bowl_1914pm_June_2026_N13P_04.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,HAGAT hOMSZE,Own work,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,false,3060,4080,JP 日本 Japan 京都 Kyoto 四條 Shijo side Sukiya Restaurant food Gyudon 牛肉丼 beef toppings and rice bowl in June 2026,
Beef Potato and Pechay Bowl,DINNER,meal/beef-potato-and-pechay-bowl,red-meat,beef rice bowl food,4,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:JP 日本 Japan 京都 Kyoto 四條 Shijo side Sukiya Restaurant food Gyudon 牛肉丼 beef toppings and rice bowl 1914pm June 2026 N13P 07.jpg,https://commons.wikimedia.org/wiki/File:JP_%E6%97%A5%E6%9C%AC_Japan_%E4%BA%AC%E9%83%BD_Kyoto_%E5%9B%9B%E6%A2%9D_Shijo_side_Sukiya_Restaurant_food_Gyudon_%E7%89%9B%E8%82%89%E4%B8%BC_beef_toppings_and_rice_bowl_1914pm_June_2026_N13P_07.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cc/JP_%E6%97%A5%E6%9C%AC_Japan_%E4%BA%AC%E9%83%BD_Kyoto_%E5%9B%9B%E6%A2%9D_Shijo_side_Sukiya_Restaurant_food_Gyudon_%E7%89%9B%E8%82%89%E4%B8%BC_beef_toppings_and_rice_bowl_1914pm_June_2026_N13P_07.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cc/JP_%E6%97%A5%E6%9C%AC_Japan_%E4%BA%AC%E9%83%BD_Kyoto_%E5%9B%9B%E6%A2%9D_Shijo_side_Sukiya_Restaurant_food_Gyudon_%E7%89%9B%E8%82%89%E4%B8%BC_beef_toppings_and_rice_bowl_1914pm_June_2026_N13P_07.jpg/960px-JP_%E6%97%A5%E6%9C%AC_Japan_%E4%BA%AC%E9%83%BD_Kyoto_%E5%9B%9B%E6%A2%9D_Shijo_side_Sukiya_Restaurant_food_Gyudon_%E7%89%9B%E8%82%89%E4%B8%BC_beef_toppings_and_rice_bowl_1914pm_June_2026_N13P_07.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,HAGAT hOMSZE,Own work,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,false,3060,4080,JP 日本 Japan 京都 Kyoto 四條 Shijo side Sukiya Restaurant food Gyudon 牛肉丼 beef toppings and rice bowl in June 2026,
Pork Squash Rice Bowl,DINNER,meal/pork-squash-rice-bowl,red-meat,pork rice bowl food,1,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Braised Pork Rice Bowl - Noodles Street 2025-10-15.jpg,https://commons.wikimedia.org/wiki/File:Braised_Pork_Rice_Bowl_-_Noodles_Street_2025-10-15.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Braised_Pork_Rice_Bowl_-_Noodles_Street_2025-10-15.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b9/Braised_Pork_Rice_Bowl_-_Noodles_Street_2025-10-15.jpg/960px-Braised_Pork_Rice_Bowl_-_Noodles_Street_2025-10-15.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Andy Li,Own work,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,false,8160,6144,Braised Pork Rice Bowl,
Pork Squash Rice Bowl,DINNER,meal/pork-squash-rice-bowl,red-meat,pork rice bowl food,2,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Hokkaido-style Grilled BBQ Pork Rice Bowl from Botejyu (2024-12-21).jpg,https://commons.wikimedia.org/wiki/File:Hokkaido-style_Grilled_BBQ_Pork_Rice_Bowl_from_Botejyu_(2024-12-21).jpg,https://upload.wikimedia.org/wikipedia/commons/7/75/Hokkaido-style_Grilled_BBQ_Pork_Rice_Bowl_from_Botejyu_%282024-12-21%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/75/Hokkaido-style_Grilled_BBQ_Pork_Rice_Bowl_from_Botejyu_%282024-12-21%29.jpg/960px-Hokkaido-style_Grilled_BBQ_Pork_Rice_Bowl_from_Botejyu_%282024-12-21%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Wide Awake!,Own work,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,true,4080,3072,Hokkaido-style Grilled BBQ Pork Rice Bowl from Botejyu.,
Pork Squash Rice Bowl,DINNER,meal/pork-squash-rice-bowl,red-meat,pork rice bowl food,3,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Baked Pork Chop Rice from Fairwood.jpg,https://commons.wikimedia.org/wiki/File:Baked_Pork_Chop_Rice_from_Fairwood.jpg,https://upload.wikimedia.org/wikipedia/commons/7/74/Baked_Pork_Chop_Rice_from_Fairwood.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/Baked_Pork_Chop_Rice_from_Fairwood.jpg/960px-Baked_Pork_Chop_Rice_from_Fairwood.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Neodymium+Nd,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,2808,2106,A bowl of baked pork chop rice from fast food restaurant in Hong Kong.,
Milkfish and Sweet Potato Plate,DINNER,meal/milkfish-and-sweet-potato-plate,seafood,bangus Filipino food,1,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Relyenong Bangus 01.jpg,https://commons.wikimedia.org/wiki/File:Relyenong_Bangus_01.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e2/Relyenong_Bangus_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e2/Relyenong_Bangus_01.jpg/960px-Relyenong_Bangus_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,LubGua987,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,3988,2979,Relyenong Bangus,
Milkfish and Sweet Potato Plate,DINNER,meal/milkfish-and-sweet-potato-plate,seafood,bangus Filipino food,2,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Boneless Bangus Silog from U.P. Diliman.jpg,https://commons.wikimedia.org/wiki/File:Boneless_Bangus_Silog_from_U.P._Diliman.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f6/Boneless_Bangus_Silog_from_U.P._Diliman.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f6/Boneless_Bangus_Silog_from_U.P._Diliman.jpg/960px-Boneless_Bangus_Silog_from_U.P._Diliman.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Ralff Nestor Nacor,Self-photographed,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,4080,3072,Boneless Bangus Silog from U.P. Diliman,
Milkfish and Sweet Potato Plate,DINNER,meal/milkfish-and-sweet-potato-plate,seafood,bangus Filipino food,3,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Bangus fillets and Kasim.jpg,https://commons.wikimedia.org/wiki/File:Bangus_fillets_and_Kasim.jpg,https://upload.wikimedia.org/wikipedia/commons/2/22/Bangus_fillets_and_Kasim.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/22/Bangus_fillets_and_Kasim.jpg/960px-Bangus_fillets_and_Kasim.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,FBenjr123,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,4171,3693,"Bangus fillets and Kasim ( food ingredients of home cooking ) taken in Barangay Poblacion, Baliuag .",
Tilapia Corn and Vegetable Plate,DINNER,meal/tilapia-corn-and-vegetable-plate,seafood,tilapia Filipino food,1,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Tilapia with salted black beans.jpg,https://commons.wikimedia.org/wiki/File:Tilapia_with_salted_black_beans.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9a/Tilapia_with_salted_black_beans.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/Tilapia_with_salted_black_beans.jpg/960px-Tilapia_with_salted_black_beans.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Chammy17,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,3545,2222,Tilapia with salted black beans,
Tilapia Corn and Vegetable Plate,DINNER,meal/tilapia-corn-and-vegetable-plate,seafood,tilapia Filipino food,2,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Tilapia Sinanglay Sizzling Sisig in plating.jpg,https://commons.wikimedia.org/wiki/File:Tilapia_Sinanglay_Sizzling_Sisig_in_plating.jpg,https://upload.wikimedia.org/wikipedia/commons/0/03/Tilapia_Sinanglay_Sizzling_Sisig_in_plating.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/03/Tilapia_Sinanglay_Sizzling_Sisig_in_plating.jpg/960px-Tilapia_Sinanglay_Sizzling_Sisig_in_plating.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Filipinayzd,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,1376,1033,"Tilapia Sinanglay Sizzling Sisig - the grand winner for the competition during the Pagsasatubuanan: Exploring Rinconada Food Heritage hails from the College of Technological and Developmental Education, Camarines Sur Polytechnic Colleges at Nabua, Camarines Sur. Team members: Jan Harvey Bustarga Lorraine Gratil Coach: Dr. Mitch Lomeda-Junio",
Tilapia Corn and Vegetable Plate,DINNER,meal/tilapia-corn-and-vegetable-plate,seafood,tilapia Filipino food,3,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Tilapia Sinanglay Sizzling Sisig - Rinconada dissh.jpg,https://commons.wikimedia.org/wiki/File:Tilapia_Sinanglay_Sizzling_Sisig_-_Rinconada_dissh.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Tilapia_Sinanglay_Sizzling_Sisig_-_Rinconada_dissh.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9f/Tilapia_Sinanglay_Sizzling_Sisig_-_Rinconada_dissh.jpg/960px-Tilapia_Sinanglay_Sizzling_Sisig_-_Rinconada_dissh.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Filipinayzd,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,1376,1033,"Tilapia Sinanglay Sizzling Sisig - the grand winner for the competition during the Pagsasatubuanan: Exploring Rinconada Food Heritage hails from the College of Technological and Developmental Education, Camarines Sur Polytechnic Colleges at Nabua, Camarines Sur. Team members: Jan Harvey Bustarga Lorraine Gratil Coach: Dr. Mitch Lomeda-Junio",
Tilapia Corn and Vegetable Plate,DINNER,meal/tilapia-corn-and-vegetable-plate,seafood,tilapia Filipino food,4,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Tilapia steak and mashed bungkukan with lemon cream sauce.jpg,https://commons.wikimedia.org/wiki/File:Tilapia_steak_and_mashed_bungkukan_with_lemon_cream_sauce.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7f/Tilapia_steak_and_mashed_bungkukan_with_lemon_cream_sauce.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7f/Tilapia_steak_and_mashed_bungkukan_with_lemon_cream_sauce.jpg/960px-Tilapia_steak_and_mashed_bungkukan_with_lemon_cream_sauce.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Filipinayzd,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,1376,1033,"Tilapia steak and mashed bungkukan with lemon cream sauce - grand winner for the recipe competition during the Pagsasatubuanan: Exploring Rinconada Food Heritage hails from the College of Tourism, Hospitality, and Business Management, , Camarines Sur Polytechnic Colleges at Nabua, Camarines Sur. Team members: Russel Hernandez Sofia Ramos Coach: Dr. Rosana B. Oliveros",
Tuna Potato Salad Bowl,DINNER,meal/tuna-potato-salad-bowl,seafood,tuna rice bowl food,1,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Salmon & Tuna Poke Bowl (M) with Spicy Mayo sauce - Kitokito 2025-04-25.jpg,https://commons.wikimedia.org/wiki/File:Salmon_%26_Tuna_Poke_Bowl_(M)_with_Spicy_Mayo_sauce_-_Kitokito_2025-04-25.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c8/Salmon_%26_Tuna_Poke_Bowl_%28M%29_with_Spicy_Mayo_sauce_-_Kitokito_2025-04-25.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c8/Salmon_%26_Tuna_Poke_Bowl_%28M%29_with_Spicy_Mayo_sauce_-_Kitokito_2025-04-25.jpg/960px-Salmon_%26_Tuna_Poke_Bowl_%28M%29_with_Spicy_Mayo_sauce_-_Kitokito_2025-04-25.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Andy Li,Own work,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,false,8160,6144,"Description of ""Poke Bowls"" on the menu: ""served with your selection plus avocado, cucumber, pickled radish, edamame, inari beancurd and seaweed salad over sushi rice.""",
Tuna Potato Salad Bowl,DINNER,meal/tuna-potato-salad-bowl,seafood,tuna rice bowl food,2,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Maguro-tataki-don of Sukiya.jpg,https://commons.wikimedia.org/wiki/File:Maguro-tataki-don_of_Sukiya.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b3/Maguro-tataki-don_of_Sukiya.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/Maguro-tataki-don_of_Sukiya.jpg/960px-Maguro-tataki-don_of_Sukiya.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,毒島みるく,Own work,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,false,3083,2419,すき家のまぐろたたき丼,
Munggo Squash Rice Bowl,DINNER,meal/munggo-squash-rice-bowl,plant-based,ginisang munggo Filipino food,1,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:09927jfCuisine of Bulacan food fruitsfvf 15.jpg,https://commons.wikimedia.org/wiki/File:09927jfCuisine_of_Bulacan_food_fruitsfvf_15.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c4/09927jfCuisine_of_Bulacan_food_fruitsfvf_15.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c4/09927jfCuisine_of_Bulacan_food_fruitsfvf_15.jpg/960px-09927jfCuisine_of_Bulacan_food_fruitsfvf_15.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Judgefloro,Own work,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,false,4608,3456,"Cuisine of Bulacan food fruits Ginisang Munggo, toasted bread Quail eggs Chicken eggs Fried rice (Note: Judge Florentino Floro, the owner, to repeat, Donor Florentino Floro of all these photos hereby donate gratuitously, freely and unconditionally all these photos to and for Wikimedia Commons, exclusively, for public use of the public domain, and again without any condition whatsoever).",
